IDN5,NM5,IDN4,NM4,IDN3,NM3,IDN2,NM2,NUTS3,NUTS3_CODE,LAU1,LAU1_CODE,LAU2,LAU2_CODE,x,y,x_long,y_lat
839833,Neverice,500593,Neverice,407,Zlaté Moravce,4,Nitriansky,Nitriansky kraj,SK023,Zlaté Moravce,SK0237,Neverice,SK0237500593,-484892.861391559,-1264418.97351656,18.2783681008764,48.3654473020812
839841,Nevidzany,500607,Nevidzany,407,Zlaté Moravce,4,Nitriansky,Nitriansky kraj,SK023,Zlaté Moravce,SK0237,Nevidzany,SK0237500607,-478270.206647371,-1274191.9877358,18.3785473700831,48.282927101923
839850,Nevidzany,514217,Nevidzany,307,Prievidza,3,Trenčiansky,Trenčiansky kraj,SK022,Prievidza,SK0227,Nevidzany,SK0227514217,-464031.92703118,-1211440.68097598,18.4998499779124,48.8559992445857
839868,Nevoľné,517089,Nevoľné,613,Žiar nad Hronom,6,Banskobystrický,Banskobystrický kraj,SK032,Žiar nad Hronom,SK032D,Nevoľné,SK032D517089,-432863.661564879,-1234138.02698118,18.9471398868974,48.6748766653034
839884,Nimnica,557447,Nimnica,308,Púchov,3,Trenčiansky,Trenčiansky kraj,SK022,Púchov,SK0228,Nimnica,SK0228557447,-471626.125663355,-1178589.13171822,18.3588803766465,49.14468659224
839914,Nitra,500011,Nitra,403,Nitra,4,Nitriansky,Nitriansky kraj,SK023,Nitra,SK0233,Nitra,SK0233500011,-500570.112733963,-1270139.01965951,18.0744122013708,48.3019467974565
840076,Horné Krškany,500011,Nitra,403,Nitra,4,Nitriansky,Nitriansky kraj,SK023,Nitra,SK0233,Nitra,SK0233500011,-500319.082833526,-1272700.66725957,18.080826255559,48.2791972469056
840165,Párovské Háje,500011,Nitra,403,Nitra,4,Nitriansky,Nitriansky kraj,SK023,Nitra,SK0233,Nitra,SK0233500011,-503861.802899266,-1271721.87644784,18.0321103840703,48.2851471405221
840203,Kynek,500011,Nitra,403,Nitra,4,Nitriansky,Nitriansky kraj,SK023,Nitra,SK0233,Nitra,SK0233500011,-504108.250947229,-1269144.04484342,18.0257158968085,48.3080426108096
840254,Mlynárce,500011,Nitra,403,Nitra,4,Nitriansky,Nitriansky kraj,SK023,Nitra,SK0233,Nitra,SK0233500011,-502207.929881378,-1267943.93263992,18.0498016067613,48.320309356
840319,Zobor,500011,Nitra,403,Nitra,4,Nitriansky,Nitriansky kraj,SK023,Nitra,SK0233,Nitra,SK0233500011,-499247.490205519,-1267259.04777193,18.0887539407264,48.3287955431431
840378,Chrenová,500011,Nitra,403,Nitra,4,Nitriansky,Nitriansky kraj,SK023,Nitra,SK0233,Nitra,SK0233500011,-497176.255307485,-1269669.18942529,18.1194296229392,48.308839625663
840564,Mikov dvor,500011,Nitra,403,Nitra,4,Nitriansky,Nitriansky kraj,SK023,Nitra,SK0233,Nitra,SK0233500011,-497492.521169068,-1270519.83709081,18.1161877421114,48.3009693905581
840572,Nitra nad Ipľom,511668,Nitra nad Ipľom,606,Lučenec,6,Banskobystrický,Banskobystrický kraj,SK032,Lučenec,SK0326,Nitra nad Ipľom,SK0326511668,-374371.660728663,-1277368.66568491,19.778450417877,48.3246094120738
840581,Čechynce,555886,Čechynce,403,Nitra,4,Nitriansky,Nitriansky kraj,SK023,Nitra,SK0233,Čechynce,SK0233555886,-494356.219851038,-1276019.01649462,18.1647554662672,48.2541651753103
840599,Malý Cetín,555908,Malý Cetín,403,Nitra,4,Nitriansky,Nitriansky kraj,SK023,Nitra,SK0233,Malý Cetín,SK0233555908,-493354.478224617,-1277343.64433757,18.1797444851105,48.2430804365352
840602,Nitrianska Blatnica,505234,Nitrianska Blatnica,406,Topoľčany,4,Nitriansky,Nitriansky kraj,SK023,Topoľčany,SK0236,Nitrianska Blatnica,SK0236505234,-505797.551759555,-1240643.02913272,17.9685958899049,48.561988069012
840611,Nitrianska Streda,505242,Nitrianska Streda,406,Topoľčany,4,Nitriansky,Nitriansky kraj,SK023,Topoľčany,SK0236,Nitrianska Streda,SK0236505242,-489171.279483694,-1247853.7264537,18.2014852467072,48.5105631472339
840653,Nitrianske Hrnčiarovce,556696,Nitrianske Hrnčiarovce,403,Nitra,4,Nitriansky,Nitriansky kraj,SK023,Nitra,SK0233,Nitrianske Hrnčiarovce,SK0233556696,-496010.601882971,-1267154.76534265,18.1321192808229,48.3322842631457
840670,Nitrianske Pravno,514225,Nitrianske Pravno,307,Prievidza,3,Trenčiansky,Trenčiansky kraj,SK022,Prievidza,SK0227,Nitrianske Pravno,SK0227514225,-456474.30932303,-1208867.13385556,18.599654814286,48.8846394181685
840688,Solka,514225,Nitrianske Pravno,307,Prievidza,3,Trenčiansky,Trenčiansky kraj,SK022,Prievidza,SK0227,Nitrianske Pravno,SK0227514225,-451288.580859173,-1210796.16836593,18.6722560171787,48.8711201288402
840696,Vyšehradné,514225,Nitrianske Pravno,307,Prievidza,3,Trenčiansky,Trenčiansky kraj,SK022,Prievidza,SK0227,Nitrianske Pravno,SK0227514225,-450052.389644266,-1208946.68631017,18.6870317529573,48.8885918602035
840700,Nitrianske Rudno,514233,Nitrianske Rudno,307,Prievidza,3,Trenčiansky,Trenčiansky kraj,SK022,Prievidza,SK0227,Nitrianske Rudno,SK0227514233,-467711.690008005,-1218113.8131072,18.4574429486363,48.7934482977922
840726,Nitrianske Sučany,514241,Nitrianske Sučany,307,Prievidza,3,Trenčiansky,Trenčiansky kraj,SK022,Prievidza,SK0227,Nitrianske Sučany,SK0227514241,-467156.183303148,-1224947.61143596,18.4727016395971,48.7326175898343
840734,Nitriansky Hrádok,503592,Šurany,404,Nové Zámky,4,Nitriansky,Nitriansky kraj,SK023,Nové Zámky,SK0234,Šurany,SK0234503592,-492390.545165172,-1296642.15194196,18.2151188276728,48.0709201454306
840742,Dvorníky nad Nitricou,514250,Nitrica,307,Prievidza,3,Trenčiansky,Trenčiansky kraj,SK022,Prievidza,SK0227,Nitrica,SK0227514250,-469964.094694684,-1229270.0032864,18.4395651214978,48.6917773817271
840751,Račice,514250,Nitrica,307,Prievidza,3,Trenčiansky,Trenčiansky kraj,SK022,Prievidza,SK0227,Nitrica,SK0227514250,-467600.967954724,-1227814.95422183,18.4699135883028,48.7065873074356
840769,Nižná,507369,Nižná,204,Piešťany,2,Trnavský,Trnavský kraj,SK021,Piešťany,SK0214,Nižná,SK0214507369,-529134.359961112,-1242373.45585569,17.6559910604839,48.5272531612183
840777,Nižná,509876,Nižná,510,Tvrdošín,5,Žilinský,Žilinský kraj,SK031,Tvrdošín,SK031A,Nižná,SK031A509876,-387378.540599703,-1165844.74124333,19.4987789993207,49.3173245796737
840785,Nižná Boca,510874,Nižná Boca,505,Liptovský Mikuláš,5,Žilinský,Žilinský kraj,SK031,Liptovský Mikuláš,SK0315,Nižná Boca,SK0315510874,-369988.41381476,-1208286.06648386,19.7759678076547,48.9471514053182
840793,Nižná Hutka,518140,Nižná Hutka,806,Košice - okolie,8,Košický,Košický kraj,SK042,Košice - okolie,SK0426,Nižná Hutka,SK0426518140,-255198.493506685,-1246402.52415,21.3652486928937,48.6622789156816
840807,Nižná Jablonka,520535,Nižná Jablonka,702,Humenné,7,Prešovský,Prešovský kraj,SK041,Humenné,SK0412,Nižná Jablonka,SK0412520535,-200584.19890292,-1196400.71578119,22.0818760625482,49.1314810422439
840815,Nižná Jedľová,527629,Nižná Jedľová,712,Svidník,7,Prešovský,Prešovský kraj,SK041,Svidník,SK041C,Nižná Jedľová,SK041C527629,-237557.945852883,-1172007.38117848,21.5614334532055,49.3375951407357
840823,Nižná Kamenica,521728,Nižná Kamenica,806,Košice - okolie,8,Košický,Košický kraj,SK042,Košice - okolie,SK0426,Nižná Kamenica,SK0426521728,-244523.516552306,-1235195.91391651,21.5034301126494,48.7672192703154
840840,Nižná Myšľa,521736,Nižná Myšľa,806,Košice - okolie,8,Košický,Košický kraj,SK042,Košice - okolie,SK0426,Nižná Myšľa,SK0426521736,-255782.639446138,-1249951.55603601,21.3595091970706,48.6301560504426
840858,Nižná Olšava,527637,Nižná Olšava,711,Stropkov,7,Prešovský,Prešovský kraj,SK041,Stropkov,SK041B,Nižná Olšava,SK041B527637,-233358.543705243,-1193462.2285452,21.6314858248046,49.1464474592794
840866,Nižná Pisaná,527645,Nižná Pisaná,712,Svidník,7,Prešovský,Prešovský kraj,SK041,Svidník,SK041C,Nižná Pisaná,SK041C527645,-234504.967925725,-1166523.48711655,21.6002226065963,49.3880212661008
840874,Nižná Pokoradz,514462,Rimavská Sobota,609,Rimavská Sobota,6,Banskobystrický,Banskobystrický kraj,SK032,Rimavská Sobota,SK0329,Rimavská Sobota,SK0329514462,-354920.524669873,-1269278.46680249,20.0334289738257,48.4084665584006
840882,Nižná Polianka,519634,Nižná Polianka,701,Bardejov,7,Prešovský,Prešovský kraj,SK041,Bardejov,SK0411,Nižná Polianka,SK0411519634,-248236.149121143,-1163640.08906706,21.4095168969846,49.4085650041339
840891,Nižná Rybnica,522813,Nižná Rybnica,809,Sobrance,8,Košický,Košický kraj,SK042,Sobrance,SK0429,Nižná Rybnica,SK0429522813,-197608.474787779,-1239128.39839666,22.1431653562914,48.7484434009236
840904,Nižná Sitnica,528897,Nižná Sitnica,702,Humenné,7,Prešovský,Prešovský kraj,SK041,Humenné,SK0412,Nižná Sitnica,SK0412528897,-222623.483323027,-1201533.06249556,21.7829138428084,49.0778681617038
840912,Nižná Slaná,526045,Nižná Slaná,808,Rožňava,8,Košický,Košický kraj,SK042,Rožňava,SK0428,Nižná Slaná,SK0428526045,-325238.464837726,-1235753.3670704,20.4075837757939,48.7254978164269
840955,Nižná Šebastová,524140,Prešov,707,Prešov,7,Prešovský,Prešovský kraj,SK041,Prešov,SK0417,Prešov,SK0417524140,-259198.518885353,-1205557.36041601,21.2853447657696,49.0275658749499
840963,Nižná Šuňava,524107,Šuňava,706,Poprad,7,Prešovský,Prešovský kraj,SK041,Poprad,SK0416,Šuňava,SK0416524107,-345288.437992328,-1201800.98188684,20.1071037357946,49.0195259282546
840971,Nižná Voľa,519642,Nižná Voľa,701,Bardejov,7,Prešovský,Prešovský kraj,SK041,Bardejov,SK0411,Nižná Voľa,SK0411519642,-252320.207483066,-1184331.67509024,21.3661866780744,49.2210581785675
840980,Nižné Ladičkovce,520543,Nižné Ladičkovce,702,Humenné,7,Prešovský,Prešovský kraj,SK041,Humenné,SK0412,Nižné Ladičkovce,SK0412520543,-214054.83687904,-1208656.5453973,21.9038413771388,49.0168648060441
840998,Nižné Nemecké,522821,Nižné Nemecké,809,Sobrance,8,Košický,Košický kraj,SK042,Sobrance,SK0429,Nižné Nemecké,SK0429522821,-191037.756642406,-1250328.74547256,22.2376272524719,48.6498129174711
841021,Nižné Raslavice,519936,Raslavice,701,Bardejov,7,Prešovský,Prešovský kraj,SK041,Bardejov,SK0411,Raslavice,SK0411519936,-254997.195177211,-1193021.83439355,21.3349175662313,49.1419044311059
841030,Nižné Repaše,543390,Nižné Repaše,704,Levoča,7,Prešovský,Prešovský kraj,SK041,Levoča,SK0414,Nižné Repaše,SK0414543390,-300533.422516246,-1195695.87986311,20.7136655428206,49.097551467248
841048,Nižné Ružbachy,526916,Nižné Ružbachy,710,Stará Ľubovňa,7,Prešovský,Prešovský kraj,SK041,Stará Ľubovňa,SK041A,Nižné Ružbachy,SK041A526916,-309014.803574486,-1174624.81797628,20.581702249357,49.2825787003068
841056,Nižné Valice,515795,Valice,609,Rimavská Sobota,6,Banskobystrický,Banskobystrický kraj,SK032,Rimavská Sobota,SK0329,Valice,SK0329515795,-341810.691027864,-1264955.16789349,20.2066793250661,48.4545264702685
841064,Nižný Čaj,521744,Nižný Čaj,806,Košice - okolie,8,Košický,Košický kraj,SK042,Košice - okolie,SK0426,Nižný Čaj,SK0426521744,-253190.82954051,-1245644.35800405,21.3920159793416,48.6699040297553
841072,Nižný Hrabovec,528901,Nižný Hrabovec,713,Vranov nad Topľou,7,Prešovský,Prešovský kraj,SK041,Vranov nad Topľou,SK041D,Nižný Hrabovec,SK041D528901,-225109.274299847,-1226229.00346001,21.7624513747298,48.8550746337024
841099,Nižný Hrušov,528919,Nižný Hrušov,713,Vranov nad Topľou,7,Prešovský,Prešovský kraj,SK041,Vranov nad Topľou,SK041D,Nižný Hrušov,SK041D528919,-224754.157435276,-1232093.2996022,21.7704786504072,48.8025076051395
841129,Nižný Klátov,521752,Nižný Klátov,806,Košice - okolie,8,Košický,Košický kraj,SK042,Košice - okolie,SK0426,Nižný Klátov,SK0426521752,-270728.344933032,-1237626.42944137,21.1489303045015,48.7346054721911
841137,Nižný Komárnik,527653,Nižný Komárnik,712,Svidník,7,Prešovský,Prešovský kraj,SK041,Svidník,SK041C,Nižný Komárnik,SK041C527653,-225899.567804808,-1167578.47386644,21.7192366994082,49.3817447727944
841145,Nižný Kručov,528927,Nižný Kručov,713,Vranov nad Topľou,7,Prešovský,Prešovský kraj,SK041,Vranov nad Topľou,SK041D,Nižný Kručov,SK041D528927,-232882.480592221,-1220400.08812279,21.6533158558858,48.9046005568064
841153,Nižný Lánec,521761,Nižný Lánec,806,Košice - okolie,8,Košický,Košický kraj,SK042,Košice - okolie,SK0426,Nižný Lánec,SK0426521761,-274590.821088654,-1259584.15488378,21.1109714535366,48.5356818404184
841161,Nižný Mirošov,527661,Nižný Mirošov,712,Svidník,7,Prešovský,Prešovský kraj,SK041,Svidník,SK041C,Nižný Mirošov,SK041C527661,-244014.797449057,-1169355.13067625,21.4710778188936,49.3589092902705
841170,Nižný Orlík,527670,Nižný Orlík,712,Svidník,7,Prešovský,Prešovský kraj,SK041,Svidník,SK041C,Nižný Orlík,SK041C527670,-239900.938877594,-1172659.00036871,21.5296117200903,49.3308386343182
841188,Nižný Slavkov,524921,Nižný Slavkov,708,Sabinov,7,Prešovský,Prešovský kraj,SK041,Sabinov,SK0418,Nižný Slavkov,SK0418524921,-289877.76214875,-1196372.77776551,20.8598673795205,49.0965294535813
841196,Nižný Tvarožec,519669,Nižný Tvarožec,701,Bardejov,7,Prešovský,Prešovský kraj,SK041,Bardejov,SK0411,Nižný Tvarožec,SK0411519669,-264493.110374784,-1167491.16976957,21.1882869350351,49.3672429705437
841200,Nižný Žipov,528609,Nižný Žipov,811,Trebišov,8,Košický,Košický kraj,SK042,Trebišov,SK042B,Nižný Žipov,SK042B528609,-236228.451908708,-1256350.15160856,21.6282086254437,48.5803235977444
841218,Nolčovo,512486,Nolčovo,506,Martin,5,Žilinský,Žilinský kraj,SK031,Martin,SK0316,Nolčovo,SK0316512486,-418385.127309225,-1189088.52566505,19.097414634697,49.0887178646857
841226,Norovce,505251,Norovce,406,Topoľčany,4,Nitriansky,Nitriansky kraj,SK023,Topoľčany,SK0236,Norovce,SK0236505251,-489857.757651865,-1234091.06023408,18.1760377747632,48.633336072984
841234,Nosice,513610,Púchov,308,Púchov,3,Trenčiansky,Trenčiansky kraj,SK022,Púchov,SK0228,Púchov,SK0228513610,-471426.218211996,-1181065.67006715,18.3644774141511,49.1226473927005
841251,Nová Baňa,517097,Nová Baňa,612,Žarnovica,6,Banskobystrický,Banskobystrický kraj,SK032,Žarnovica,SK032C,Nová Baňa,SK032C517097,-459004.975858088,-1257974.7656372,18.6195679620279,48.442605920073
841447,Nová Bašta,515230,Nová Bašta,609,Rimavská Sobota,6,Banskobystrický,Banskobystrický kraj,SK032,Rimavská Sobota,SK0329,Nová Bašta,SK0329515230,-364098.151766131,-1294764.16489452,19.9317175028823,48.1744858918824
841455,Hosťovce,518107,Hosťovce,806,Košice - okolie,8,Košický,Košický kraj,SK042,Košice - okolie,SK0426,Hosťovce,SK0426518107,-292948.894490797,-1253859.17992617,20.8586746442289,48.5788176776284
841463,Chorváty,599310,Chorváty,806,Košice - okolie,8,Košický,Košický kraj,SK042,Košice - okolie,SK0426,Chorváty,SK0426599310,-292131.75611,-1255847.0153642,20.8711273199454,48.561344325061
841471,Turnianska Nová Ves,521779,Turnianska Nová Ves,806,Košice - okolie,8,Košický,Košický kraj,SK042,Košice - okolie,SK0426,Turnianska Nová Ves,SK0426521779,-290490.546805064,-1254852.32740869,20.8926421351563,48.5710391799449
841501,Nová Bošáca,506303,Nová Bošáca,304,Nové Mesto nad Váhom,3,Trenčiansky,Trenčiansky kraj,SK022,Nové Mesto nad Váhom,SK0224,Nová Bošáca,SK0224506303,-515016.650723843,-1202518.07500332,17.7967520501158,48.8959193107463
841633,Nová Bystrica,509311,Nová Bystrica,502,Čadca,5,Žilinský,Žilinský kraj,SK031,Čadca,SK0312,Nová Bystrica,SK0312509311,-420108.234227567,-1157438.45945455,19.0411377564959,49.3713526286033
841706,Opatová,502588,Nová Dedina,402,Levice,4,Nitriansky,Nitriansky kraj,SK023,Levice,SK0232,Nová Dedina,SK0232502588,-458999.832973011,-1273871.72006693,18.6370157944217,48.3001063659867
841722,Tekovská Nová Ves,502588,Nová Dedina,402,Levice,4,Nitriansky,Nitriansky kraj,SK023,Levice,SK0232,Nová Dedina,SK0232502588,-458592.347791111,-1277599.89471839,18.6465482989938,48.266981651342
841731,Dedinka pri Dunaji,508136,Nová Dedinka,108,Senec,1,Bratislavský,Bratislavský kraj,SK010,Senec,SK0108,Nová Dedinka,SK0108508136,-555443.031023989,-1278723.24332457,17.3495791790925,48.1792003477321
841749,Nová Ves pri Dunaji,508136,Nová Dedinka,108,Senec,1,Bratislavský,Bratislavský kraj,SK010,Senec,SK0108,Nová Dedinka,SK0108508136,-554199.883277466,-1278004.52453589,17.3652738054966,48.186724376095
841757,Nová Dubnica,513440,Nová Dubnica,302,Ilava,3,Trenčiansky,Trenčiansky kraj,SK022,Ilava,SK0222,Nová Dubnica,SK0222513440,-489253.569886619,-1200219.89401928,18.1440693717076,48.9372642126998
841765,Nová Kelča,528935,Nová Kelča,713,Vranov nad Topľou,7,Prešovský,Prešovský kraj,SK041,Vranov nad Topľou,SK041D,Nová Kelča,SK041D528935,-228488.078737055,-1203034.96770281,21.703543991724,49.0622489329237
841781,Nová Lehota,506311,Nová Lehota,304,Nové Mesto nad Váhom,3,Trenčiansky,Trenčiansky kraj,SK022,Nové Mesto nad Váhom,SK0224,Nová Lehota,SK0224506311,-503222.987564331,-1230998.88333715,17.9916678524737,48.6504458947387
841803,Nová Lehota,513997,Handlová,307,Prievidza,3,Trenčiansky,Trenčiansky kraj,SK022,Prievidza,SK0227,Handlová,SK0227513997,-450957.406035097,-1234144.19147831,18.702226488181,48.6620599611625
841820,Nová Lesná,523763,Nová Lesná,706,Poprad,7,Prešovský,Prešovský kraj,SK041,Poprad,SK0416,Nová Lesná,SK0416523763,-333098.232905714,-1190649.37692787,20.2643955714519,49.1262675855684
841838,Nová Lipnica,545333,Dunajská Lužná,108,Senec,1,Bratislavský,Bratislavský kraj,SK010,Senec,SK0108,Dunajská Lužná,SK0108545333,-560300.307346693,-1289991.38664433,17.2994842839612,48.0740686902058
841846,Nová Ľubovňa,526924,Nová Ľubovňa,710,Stará Ľubovňa,7,Prešovský,Prešovský kraj,SK041,Stará Ľubovňa,SK041A,Nová Ľubovňa,SK041A526924,-301604.553153969,-1176433.88522969,20.6847497532476,49.2699856336689
841854,Nová Polhora,521795,Nová Polhora,806,Košice - okolie,8,Košický,Košický kraj,SK042,Košice - okolie,SK0426,Nová Polhora,SK0426521795,-257739.391280791,-1227657.89216193,21.3191259038616,48.8296378436029
841862,Nová Polianka,527688,Nová Polianka,712,Svidník,7,Prešovský,Prešovský kraj,SK041,Svidník,SK041C,Nová Polianka,SK041C527688,-233596.406357292,-1177373.00022039,21.6189866921581,49.2909004538716
841871,Nová Sedlica,520551,Nová Sedlica,709,Snina,7,Prešovský,Prešovský kraj,SK041,Snina,SK0419,Nová Sedlica,SK0419520551,-168628.056421694,-1205348.56160985,22.523255088697,49.0605476929526
841901,Nová Stráž,501026,Komárno,401,Komárno,4,Nitriansky,Nitriansky kraj,SK023,Komárno,SK0231,Komárno,SK0231501026,-509179.384043814,-1327695.72333463,18.0277305593602,47.7794900420308
841927,Nová Ves,516244,Nová Ves,610,Veľký Krtíš,6,Banskobystrický,Banskobystrický kraj,SK032,Veľký Krtíš,SK032A,Nová Ves,SK032A516244,-405480.770964219,-1291952.24033198,19.3739774465781,48.1745657721887
841935,Nová Ves nad Váhom,556459,Nová Ves nad Váhom,304,Nové Mesto nad Váhom,3,Trenčiansky,Trenčiansky kraj,SK022,Nové Mesto nad Váhom,SK0224,Nová Ves nad Váhom,SK0224556459,-509130.973431701,-1221710.90768806,17.9003965611982,48.7288605034408
841943,Nová Ves nad Žitavou,500631,Nová Ves nad Žitavou,403,Nitra,4,Nitriansky,Nitriansky kraj,SK023,Nitra,SK0233,Nová Ves nad Žitavou,SK0233500631,-482290.373817943,-1273576.40998135,18.3238672528968,48.2853844359571
841960,Nová Vieska,503436,Nová Vieska,404,Nové Zámky,4,Nitriansky,Nitriansky kraj,SK023,Nové Zámky,SK0234,Nová Vieska,SK0234503436,-476357.582688593,-1320644.18851775,18.4563166005043,47.8680587602635
841978,Nováčany,521787,Nováčany,806,Košice - okolie,8,Košický,Košický kraj,SK042,Košice - okolie,SK0426,Nováčany,SK0426521787,-277164.560337666,-1241521.85830599,21.0641353063163,48.6968008474906
842001,Nováky,514268,Nováky,307,Prievidza,3,Trenčiansky,Trenčiansky kraj,SK022,Prievidza,SK0227,Nováky,SK0227514268,-461707.642176055,-1227274.10591026,18.5491206632464,48.7158093890363
